-4.32376	-28.3561
-5.15785	-27.1666
-9.5153	-22.4055
-11.1563	-17.5663
-11.8567	-12.4215
-12.3578	-7.79175
-9.59585	-4.74443
-12.8906	-0.760265
-14.6449	2.26822
-15.7597	0.522389
-16.9152	-0.795364
-19.8641	-3.24413
-12.6763	-1.13882
-1.70658	-6.37389
-1.30534	-5.69097
-4.84336	-10.7472
1.24488	-6.66202
4.66263	-7.38991
3.23806	0.229359
3.95025	0.981367
1.29446	-10.1495
3.39195	-12.3607
2.16976	-11.1194
3.53693	-16.4187
10.905	-11.5057
7.42548	-16.7758
-0.15652	-27.8486
-11.0452	-25.2187
-11.2494	-18.5764
-9.50688	-15.418
-8.88236	-8.85847
-4.64977	0.186679
-13.1105	-5.2824
-8.0631	-3.39019
-12.0295	3.2034
-7.94109	-1.15218
-1.62988	-0.46886
-6.08851	-2.70597
-5.45501	2.67166
-5.71221	5.39635
1.3582	5.62986
-0.112304	3.69738
3.01657	2.53517
3.23684	2.54499
2.45931	5.02434
4.48076	-2.77033
2.74144	-5.13694
3.54148	-5.88929
-1.40562	-2.39038
2.36416	1.81093
6.18416	-1.07727
3.61228	-3.13083
0.447346	-6.84398
-0.865079	-3.83186
4.94392	-3.27563
-0.160721	-6.15267
3.4576	-2.55711
-1.67306	-3.40727
-1.78832	-6.94852
1.24562	-2.14167
3.88939	-1.83089
5.37474	0.634984
4.07945	-7.01666
3.08814	-9.97906
5.43691	-11.0667
2.42212	-10.1644
5.92554	-5.62703
5.97577	-3.27055
-1.15739	-8.39765
-8.92562	-20.8388
-4.75734	-24.7436
-3.21589	-30.28
-9.24305	-26.3488
-5.4604	-18.019
-9.31403	-8.11577
-9.45429	-13.3141
-9.03738	-17.768
-9.89512	-21.6307
-10.2125	-22.0832
-9.74979	-24.256
-7.46642	-26.9762
-7.92489	-27.8661
-6.75331	-30.6573
-5.21386	-32.8515
-4.24803	-35.4002
-3.30253	-36.0163
-1.95076	-35.9854
1.03265	-37.5833
3.16925	-36.9227
2.39114	-37.4792
2.20819	-37.0068
1.05025	-34.9724
-2.51704	-34.5125
-3.86411	-35.0934
-5.06558	-36.1658
-5.67946	-38.1297
-5.80852	-35.7327
-6.78774	-28.1609
-10.1085	-21.2104
-14.5653	-14.9733
-19.674	-13.1877
-20.9586	-14.0071
-22.4065	-16.527
-17.6433	-18.9644
-9.87539	-21.427
-7.08674	-16.651
-2.67899	-2.91365
-0.845758	-14.0226
-8.62449	-16.4895
-5.16128	-16.0179
-8.17738	-14.0552
-5.59014	-18.45
-3.80805	-25.0639
-3.87122	-26.4427
-4.69783	-26.2878
-7.4452	-28.1812
-8.61102	-27.8257
-8.75785	-27.9798
-10.6337	-25.633
-10.0087	-21.5847
-10.5056	-19.9044
-9.405	-15.8877
-9.96827	-13.5584
-8.52832	-13.3077
-8.01512	-14.5769
-9.20991	-14.0557
-9.32397	-14.1796
-8.24594	-15.1982
-7.09677	-18.3649
0.978379	-22.9291
8.23114	-22.1559
6.30081	-23.1768
8.63566	-23.459
8.24756	-25.6349
8.52871	-24.2522
8.13903	-24.8205
-2.70294	-18.3941
-3.2301	-17.0094
-1.72908	-20.5931
-0.70625	-23.2686
3.40258	-25.048
6.00429	-24.071
6.04091	-27.037
4.13461	-27.5061
4.33092	-28.697
-1.93723	-23.8883
-2.30731	-23.3315
3.38393	-21.0589
5.4618	-22.9355
-1.40787	-19.5948
0.702961	-14.4974
4.87051	-11.4328
5.03933	-12.3902
-3.85493	-21.9961
-3.31029	-21.8348
-0.19254	-23.4705
-0.85609	-29.9834
-3.57356	-24.2731
-4.71063	-22.1977
-2.00973	-23.6167
-6.56827	-18.5089
2.15823	-11.3907
2.62684	-9.70553
-0.136	-11.5648
4.42512	-14.1839
-1.05742	-16.3727
-3.94416	-19.3909
2.66094	-13.3192
-8.80562	-15.3214
-11.9397	-13.3898
-12.4881	-12.9072
-12.0551	-13.2533
-9.42008	-12.9371
-5.52176	-9.06757
5.69659	-5.1637
3.57408	-17.8046
1.46679	-11.9506
-6.55303	-20.9151
-5.38276	-17.9262
-0.700149	-10.0674
3.06753	-8.87491
-4.436	-17.7089
-10.7084	-13.4025
-3.9108	-22.2012
-11.7558	-14.1376
-5.88426	-18.5007
-8.64157	-11.6538
-6.60955	-5.14732
-9.79815	-5.11495
-12.5471	-4.91881
-14.7514	-6.41811
-15.615	-9.48138
-15.7978	-4.20346
-10.9713	-13.3473
-10.1597	-10.9162
-8.39159	-9.99852
-4.55687	-20.5108
-11.0742	-22.392
-3.34891	-26.3264
-7.41604	-20.3048
-4.69656	-22.5041
-9.9891	-18.997
-6.81539	-13.3334
-7.60969	-3.00638
-7.08887	-2.93747
-6.737	-9.71188
-6.524	-10.6436
2.06302	-8.6497
-3.57842	-9.27568
-6.14273	-9.78991
-6.64015	-7.533
1.33272	-13.3635
-0.877002	-15.613
-0.626598	-15.8514
-5.55656	-16.4913
-2.82391	-15.7217
1.14946	-17.5838
3.38663	-26.0701
6.80275	-28.0501
6.57769	-26.8931
3.37983	-29.2367
-0.261125	-26.1387
-6.94089	-23.4792
-13.5403	-21.7136
-14.0393	-20.3897
-9.62128	-25.6536
-1.21976	-25.6431
-0.0117689	-24.164
2.93198	-26.4558
2.61342	-24.424
1.59855	-22.29
3.82116	-21.5147
2.46721	-12.584
1.57752	-12.3832
5.22866	-12.8121
2.49755	-11.4388
4.0182	-6.44563
-7.40199	-13.8598
-4.95721	-13.7857
4.08029	-0.543208
0.672315	2.85096
-10.4901	-17.7335
-11.9751	-21.7099
-10.4717	-20.8144
-4.77469	-15.7812
0.0410435	-4.79037
2.52105	-0.551748
-5.00532	-7.40009
-6.18352	-14.2417
-8.20489	-8.30687
-3.84307	-5.52117
0.366133	-3.27
1.72624	-7.69712
1.45225	-16.3322
-1.66636	-16.4827
-9.04421	-16.85
-4.18425	-15.8267
2.97129	-1.0066
-1.84113	-11.9974
-5.10489	-14.134
-3.18903	-13.2927
-4.64429	-11.7811
-3.55377	-12.8434
-4.55767	-9.84167
-4.15727	-10.4675
-5.15247	-10.7889
-4.50262	-12.4432
-3.09651	-15.493
3.29644	-24.0782
3.82257	-26.6292
1.94358	-23.4501
0.968124	-18.7465
-0.736487	-18.3461
-2.26637	-19.0676
-3.18326	-18.4172
-0.471587	-20.0566
-2.14755	-23.1159
0.526104	-12.9987
4.77158	-9.81174
8.69348	-4.77921
4.02961	-8.03697
5.14919	-7.34474
3.50386	-2.11354
3.16421	-1.95462
4.87707	-6.1601
-0.00405969	-7.91092
4.49937	-0.348739
3.01349	-2.28977
-0.127862	-2.92098
0.714853	-7.67439
-0.330689	-6.48813
0.508466	-5.5497
-1.58018	-6.60798
-5.20997	-25.0184
-6.10288	-25.8982
-4.90341	-33.997
-5.9799	-34.134
-4.39359	-31.3892
-6.85901	-26.0636
-5.69139	-21.1626
-2.59738	-10.2018
-3.18188	-7.5287
-2.13981	-6.584
-9.51296	-10.6761
-8.00089	-6.41719
-2.14873	-11.4668
-8.37313	-8.0241
-6.3777	-8.41342
-3.35439	-11.0797
-4.42509	-4.03773
-0.240894	-3.747
-0.602683	-0.399102
-2.45401	-3.01569
-11.5699	-17.383
-16.277	-16.2804
-16.5529	-14.9254
-15.6387	-14.838
-18.4407	-16.3835
-18.461	-13.9284
-15.5691	-16.8218
-13.6198	-19.3637
-8.0631	1.838
-6.79936	-2.30733
-3.99298	1.68378
-16.1805	-7.27523
-8.14878	-3.95568
-1.61609	-9.09966
-11.7824	-25.3889
-6.52314	-28.9327
-1.67674	-32.2587
-2.15586	-24.5057
1.96746	-21.5733
7.86106	-26.0832
4.68764	-24.7134
6.75046	-21.3908
2.96288	-18.8374
-1.32104	-16.7929
-0.779062	-15.5663
-1.84251	-12.7491
-6.25925	-18.0388
-8.0581	-17.8239
-8.76818	-16.3757
-11.7096	-13.3552
-11.4646	-13.8883
-12.8283	-11.5142
-13.7791	-9.33582
-6.41743	-7.62956
1.01487	-6.69924
-3.48691	-4.87772
-10.2109	-11.3306
-21.51	-7.51794
-6.28859	-15.5943
-13.571	-28.3265
-13.1978	-27.7592
-13.5474	-25.8362
-13.4451	-20.1732
-13.6941	-17.2344
-13.9629	-15.481
-10.1739	-14.7658
-7.80426	-10.3594
-5.01546	-6.78349
5.73955	-5.67646
4.97478	-3.8213
4.51825	-8.62082
-0.743322	-11.3759
0.594602	-12.3899
1.09323	-17.677
-1.90623	-22.3924
2.07679	-25.0461
3.40351	-18.8403
5.32223	-30.2366
-0.55937	-32.75
-1.39777	-34.1101
-0.612693	-33.2034
-0.406002	-33.4593
0.374166	-31.0595
0.812157	-24.1878
-1.83853	-14.4063
-7.72606	-7.26009
-8.44564	-10.3007
-12.4302	-13.8261
-15.1891	-13.4425
-14.7964	-18.1397
-18.7648	-14.8958
-14.8311	-14.1119
-11.7524	-14.8368
-6.75447	-19.2011
-1.84095	-22.7569
-1.11697	-6.04904
3.66524	-15.3428
-1.68991	-13.3929
2.78513	-9.71231
-1.83909	-13.8181
-7.94289	-16.5621
-7.15522	-18.5176
-6.02779	-21.3712
-2.57489	-23.9046
-1.9839	-27.4974
-1.17318	-29.5909
-0.824428	-32.1418
-0.744429	-35.7307
-0.975826	-34.5549
-2.2329	-31.1116
-3.01972	-28.1939
-3.39626	-26.0893
2.34691	-25.6108
3.98499	-26.3067
5.96125	-29.3011
5.97968	-29.4172
4.55109	-27.7212
2.76247	-27.6127
2.58637	-25.4762
3.04122	-20.3657
0.660708	-19.1691
2.52921	-22.751
1.07358	-19.1496
-0.808145	-11.3617
4.53009	0.335383
-11.5553	-4.26421
-10.9758	-9.89837
-13.8672	-9.60694
-13.2075	4.91205
-14.7169	1.95035
-19.6951	1.09502
-9.70391	4.02734
-17.0914	-5.44725
-12.3105	-6.26134
-3.53507	-4.98476
1.8306	-3.82136
-2.08329	-6.73177
-6.56671	-8.15494
-7.70555	-7.68663
-6.33918	-8.67882
-6.05014	-7.62806
-6.28048	-9.72253
-6.21161	-7.99291
-5.15591	-10.2535
-1.76879	-8.34369
-3.92581	-7.97712
-4.23554	-6.61834
-7.33563	-4.74124
-9.04541	-4.834
-6.41985	-8.58405
-3.70003	-4.54253
-4.49852	-0.911898
0.410983	-1.70507
1.02125	0.609544
3.25246	1.63968
8.51249	-8.53713
0.611342	-5.26799
3.6651	-3.10194
5.67244	-4.23962
-0.537496	-5.07943
5.12906	-5.4771
4.42964	-5.50608
4.49723	-2.97095
3.7159	-0.332204
0.223849	-8.96898
4.24928	-2.75335
0.293459	-7.11447
0.555084	-2.66584
1.86761	-5.22725
3.73259	-4.8122
2.07316	-6.51
-2.95543	-7.50819
5.35161	-2.17937
8.58991	-5.81751
4.02962	-17.1358
-0.482989	-18.6845
2.18202	-21.5532
3.93791	-23.0176
4.24296	-17.5775
1.20874	-15.2548
0.990856	-17.1447
9.12369	-27.6256
6.88241	-33.0278
9.20164	-29.4374
7.85961	-27.0276
2.40326	-25.1114
-2.67246	-19.5147
2.45952	-19.5072
1.54408	-9.98438
0.871821	-4.36534
-1.07555	-3.82572
-8.55048	-11.731
-8.64653	-8.44101
-10.4745	-8.53923
-13.2197	-13.2272
-11.1966	-12.6008
-9.56162	-12.4966
-11.7019	-17.8305
-4.13528	-22.5077
-0.679416	-31.6568
-0.569969	-34.5464
-2.04671	-33.4573
-0.286329	-35.5005
-0.665762	-35.3367
-1.55381	-34.9281
-1.00314	-36.4734
-1.40581	-34.7544
-2.31868	-34.009
-0.681002	-29.8927
2.67408	-24.9038
1.49861	-24.6476
1.76271	-28.753
0.415612	-29.0382
0.338531	-27.2708
2.70156	-28.1295
0.50408	-28.8633
-2.24276	-30.3143
-1.17991	-30.6443
-5.74298	-25.1866
-6.65275	-20.3995
-6.214	-19.905
-7.56753	-15.1419
-6.15217	-14.9699
-0.923091	-22.7898
-1.17163	-22.8114
2.0006	-19.4321
-8.75585	-13.5225
-10.4344	-10.7248
-14.8341	-12.0421
-6.89708	-20.892
-5.49158	-26.2732
-7.06145	-24.5286
-6.56467	-21.6914
-6.07103	-19.5499
-5.7114	-16.5176
-7.90155	-14.0065
-11.0432	-11.8085
-15.0934	-10.7613
-10.0024	-18.2222
3.10352	-0.910895
-3.31718	-16.2337
0.613473	-22.9571
-6.25774	-18.337
-6.7213	-20.8024
-5.71424	-18.4835
-0.44169	-12.5745
-3.10455	-32.0051
-3.93724	-35.6313
-8.35009	-38.1969
-7.56411	-37.2918
-1.23224	-33.0176
2.60871	-35.6073
-1.30873	-22.3391
5.04723	-12.5603
2.21863	-11.8181
2.7385	-18.9967
-0.259809	-18.8852
-5.3799	-28.7899
-0.883027	-20.3455
-3.99316	-22.4013
-6.92578	-18.2364
-7.47738	-15.3694
-8.5654	-13.1895
-10.6334	-14.1673
-3.56011	-23.0209
5.10193	-20.6875
4.33431	-19.1089
5.15726	-18.9898
4.28029	-19.7188
4.25134	-22.5096
2.72412	-21.4915
2.73524	-21.8289
-4.37267	-21.3546
-7.19644	-25.8426
-9.7273	-25.6545
-11.605	-22.1446
-10.0925	-22.7781
-11.3023	-19.4518
-5.83132	-19.1205
0.812155	-17.8563
6.35736	-20.8777
7.3964	-25.4098
3.02688	-23.0819
1.48616	-18.329
-0.746604	-15.7093
3.2332	-16.5077
5.36747	-15.8436
4.82615	-10.1187
9.18314	-4.36193
6.7559	-5.1839
8.82861	-8.05124
5.53984	-11.972
9.56111	-10.7848
-5.15384	-2.90442
-15.2641	-15.4144
-9.80606	-18.3256
-5.51699	-24.538
-2.73112	-33.4743
-2.49325	-34.4134
2.06959	-38.6773
0.542472	-38.6783
1.04459	-39.0529
0.972502	-34.089
2.02383	-27.1938
4.85733	-16.7325
3.74423	-14.207
-0.141894	-18.6289
0.366523	-20.2966
-1.59914	-13.4437
1.30622	-10.7833
-1.81769	-13.688
1.18121	-9.02256
-6.26144	-15.9589
-5.53926	-17.408
-6.34843	-16.2282
-4.84837	-22.7475
-9.68429	-21.5391
-6.36625	-23.7346
-4.97624	-25.1351
-5.11899	-23.8245
-10.4647	-18.0761
-14.9286	-16.2968
-5.28498	-13.6678
-6.3534	-10.107
-12.3861	-12.1592
-7.50074	-8.82242
-7.1683	-5.89298
-12.7518	-10.7068
-9.76104	-12.3306
-3.03594	-5.83268
-5.46567	-10.0715
-8.69693	-9.59269
-5.62889	-2.20787
-7.49276	-0.261034
-7.96937	-2.95986
-12.6729	-14.0081
-9.28796	-11.3927
1.17837	-22.2046
7.71937	-15.9732
3.23511	-8.96665
6.51895	-15.9153
-5.26673	-19.4377
-6.37935	-23.17
-11.456	-18.007
-14.9471	-15.5058
-16.7435	-12.7925
-20.6269	-9.95682
-21.0999	-7.72931
-15.372	-15.543
-15.872	-15.5769
-15.9205	-16.1292
-17.3215	-14.6683
-16.6535	-12.0682
-17.1533	-10.1763
-15.1036	-8.07215
-12.6613	-6.81785
-9.23043	-6.36009
-9.54664	-9.90822
-9.46572	-3.13553
-7.50515	-8.31255
-5.98883	-7.92659
-5.4961	-4.75231
-6.28325	-8.12664
-5.34275	-9.76553
-5.00719	-15.7345
-2.53066	-19.1212
-4.80821	-19.1698
-1.53733	-5.95004
-5.11889	-7.14089
-6.44419	-5.36243
-4.48936	-0.876875
-5.71223	-3.63601
-3.83979	-9.50812
0.176547	-5.75085
-3.61985	-3.45756
-4.16327	-6.1515
-4.58521	-5.34434
-1.52345	-2.31779
-9.64436	-4.46441
-14.1898	-6.18039
-9.47039	-12.9062
-10.3998	-2.94185
-16.5923	-4.66682
-10.6264	-4.81379
-14.2609	-1.4006
-13.0184	-1.04466
-14.9877	-9.15821
-15.8254	-12.2753
-15.0265	-7.81383
-10.6203	-3.30288
-8.45451	-2.64293
-8.5097	-3.09824
-6.54188	0.215042
-0.527172	2.31248
-3.69279	0.0750528
2.72277	-5.08006
-1.26922	-10.7103
1.09527	-0.646107
-0.123535	-6.13133
-0.236688	-7.92199
2.36873	-5.06477
0.722867	-2.98733
1.20792	-4.30405
2.81652	-2.23287
-2.55698	-4.09226
-0.361775	-4.7044
-4.76722	-1.50169
0.221	-8.93433
1.54282	-5.94104
1.63612	2.21118
4.53688	-3.64849
-0.629318	-0.277185
0.849102	-3.2185
1.99802	-7.72869
1.70427	-1.41915
2.04988	-5.44232
3.53156	-13.1534
-1.25741	-21.0018
2.10399	-20.221
-5.20451	-8.3121
-8.47605	-10.1509
-5.01188	-15.6298
-9.02054	-16.5924
-12.5488	-15.6475
-15.4045	-12.1579
-14.8587	-13.2431
-17.669	-11.027
-16.6369	-12.1675
-10.0749	-17.6498
-5.57345	-9.14328
0.780685	-6.14052
-4.24029	-5.77549
-0.514483	-6.5788
-2.66009	-5.40052
-7.32564	-2.07616
-6.25819	-5.42056
-3.88377	-4.87818
-3.25542	-5.86438
-6.3568	-11.5537
-12.7484	-11.2033
-14.1631	-11.9764
-14.9443	-7.10227
-13.4028	-6.78588
-9.17858	-8.35146
-5.78852	-13.005
-3.29279	-15.288
-4.76413	-13.7695
-0.58452	-18.7556
-2.66423	-17.3177
-2.10347	-20.1989
-4.93864	-21.5898
0.473282	-23.5902
-6.42935	-19.835
-6.6304	-21.6845
-8.12518	-18.3779
-11.0818	-13.2818
-9.51798	-11.4249
-12.8474	-12.3725
-7.49999	-14.2592
-12.2533	-12.8321
-13.2821	-6.03343
-12.9915	-12.1405
-11.6843	-12.8581
-16.3659	-10.4478
-15.5008	-12.4473
-16.1048	-11.597
-16.0445	-13.5779
-12.5538	-17.7285
-12.2472	-18.9724
-9.42654	-14.5708
-4.86759	-6.62826
-10.3202	-2.79627
-10.9645	-3.94281
-20.772	-0.642054
-16.9925	-4.40114
-8.52759	1.95906
-10.8113	3.88859
-5.9587	-5.21294
-11.3656	-7.99762
-9.43356	-5.60207
-5.07416	-7.89664
0.476967	-6.0322
0.444164	-0.449551
-8.32162	-4.21966
-2.03958	-14.8656
-6.1449	-22.29
1.13312	-25.2409
1.47589	-26.1322
-1.81708	-26.3488
-1.72613	-27.1918
-1.97426	-28.6953
-6.15583	-26.3626
-9.68667	-24.1438
-11.4971	-22.8358
-12.1277	-25.0254
-13.2463	-22.446
-11.8965	-21.3906
-8.46359	-26.3216
-7.8075	-24.3296
-5.76909	-20.423
-6.70686	-15.3925
-7.48682	-15.5695
-8.20177	-16.9129
-4.16922	-18.3484
-1.10016	-23.5168
0.0893685	-20.6477
-0.643719	-15.9115
-4.49158	-16.9417
-5.53986	-12.6317
-10.4857	-12.5302
-12.6117	-12.9822
-15.0091	-10.8748
-15.5164	-8.36364
-13.502	-10.5844
-11.2769	-13.2101
-15.445	-11.3835
-15.9582	-12.1451
-20.5631	-14.1532
-23.6376	-19.4919
-18.2885	-22.8083
-19.1979	-18.0593
-16.6622	-18.968
-18.0931	-24.3763
-16.3071	-24.7034
-19.4145	-29.4228
-20.7142	-17.7418
-18.2757	-12.6523
-13.2604	-11.794
-8.17636	-10.2591
-1.43865	-13.0588
0.6269	-17.1404
0.658304	-21.5688
4.16819	-30.3228
2.86272	-19.347
-0.917175	-16.6465
-3.49651	-12.5242
-4.6801	-11.3188
-4.08905	-11.6812
-1.94885	-19.6865
0.486951	-25.4399
0.661533	-27.93
2.14826	-26.6919
3.68659	-25.2057
4.42953	-22.8627
-1.45955	-15.2495
-1.64563	-16.4087
-1.28695	-11.2262
-2.22032	-1.77413
3.51251	-2.89236
6.83668	-3.28171
1.37754	-3.52123
1.61966	6.50566
1.20461	-0.471392
4.27963	-2.0819
-2.6419	-1.35216
-4.28157	-0.991754
-2.38135	-2.05309
-0.967088	-8.88406
5.79968	0.921348
4.17063	-7.08011
2.72244	-6.11304
2.1647	-5.42689
1.40198	-2.53637
2.92182	-9.08512
5.58827	-1.79042
-0.765991	-4.9309
2.18044	-5.4026
7.77106	-6.12739
5.28522	-3.33899
6.49135	0.682151
5.2639	-6.82129
4.01579	-3.45772
4.66028	-5.38248
4.42179	-5.84769
3.2079	-2.15241
6.74632	3.39471
10.0912	-2.58351
7.41024	-2.28986
7.96454	-5.21297
5.97979	-1.87361
6.3879	-1.32105
6.28596	-4.33214
-4.85091	-15.2147
-9.76099	-20.369
-4.24076	-4.92119
3.78983	-1.20926
-7.51922	-13.6144
-11.73	-10.473
-15.8436	-11.7428
-15.6355	-14.5812
-16.2933	-15.7234
-13.4361	-18.541
-15.0111	-18.3441
-13.0052	-19.628
-13.1198	-16.5878
-10.9692	-15.3501
2.32242	-22.3509
4.34073	-21.6907
4.64262	-23.3634
4.72452	-27.1638
2.7665	-27.9058
1.76419	-28.4578
3.36152	-27.52
3.82716	-29.2121
-2.86155	-19.0344
-7.51288	-21.6366
-8.78182	-19.9596
-9.7044	-20.1163
-7.59855	-17.2093
-7.10355	-22.3061
-8.5005	-23.9608
-9.73707	-22.089
-9.69117	-17.8146
-10.0735	-16.9871
-9.70445	-14.0165
-9.74988	-14.2885
-11.7426	-13.2261
-13.2379	-12.6984
-15.0007	-12.0471
-15.6257	-13.8346
-12.0016	-14.8084
-0.674913	-11.3235
-4.12999	-11.6575
-4.77315	-6.81878
-4.6683	-15.0591
-7.11817	-16.6882
-5.31011	-7.60024
-6.41416	-8.07539
-6.61273	-11.4954
-7.36296	-14.4322
-6.21933	-12.1455
-5.67603	-7.47026
-10.7896	-20.116
-8.39181	-19.1183
1.13999	-26.1029
-6.19688	-18.084
-7.0494	-22.4415
-9.7228	-19.4533
-11.507	-15.3971
-7.94863	-14.5861
-9.68247	-12.9551
-6.69002	-14.4226
-6.30225	-14.2193
-4.47673	-16.4314
-6.81303	-11.6822
-10.2118	-9.70266
-14.5523	-12.2211
-10.6505	-15.978
-14.4127	-15.2973
-5.71703	-15.3668
0.0893418	-8.12087
-6.67394	-8.93471
-5.44917	-11.1072
-7.77523	-8.10143
-4.8738	-3.78977
-3.61242	-8.15648
-8.85614	-19.1147
-12.1813	-19.2951
-15.0668	-23.2772
-2.69398	-15.2547
-1.72418	-17.4742
2.68099	-20.0505
-2.09272	-31.7963
-2.42295	-31.4214
-2.15018	-27.2323
-0.162946	-29.0851
2.99602	-31.7464
5.67752	-32.6001
3.75278	-28.7979
2.64575	-25.6228
1.45589	-22.8105
1.14444	-21.084
0.0525423	-20.6417
-0.507421	-22.7762
-1.71685	-22.5128
-5.09201	-19.158
-7.41275	-18.7048
-9.01243	-17.3874
-7.00403	-20.7354
-5.37103	-23.6255
-1.09442	-16.0519
-1.12408	-10.0323
-3.28356	-4.74185
-6.35187	-9.24682
-12.7456	-10.1424
-9.21575	-8.6871
-12.9535	-5.265
-8.70909	-10.9822
-6.62927	-7.64834
-12.3738	-12.3515
-8.48279	-11.8762
0.120643	-10.6613
4.56961	-17.0688
-1.66402	-25.6142
-5.91333	-24.5762
-8.58933	-21.9172
-7.6136	-19.3664
-6.11916	-20.0318
-7.67312	-17.3963
-5.66394	-19.2205
-12.8772	-11.7782
-12.9428	-5.3398
-13.1405	-6.03703
-13.5595	-7.76585
-6.99111	-10.787
1.97325	-14.3014
0.0483298	-10.5632
-3.48341	-12.4012
-1.7249	-6.73197
1.83261	-11.2886
0.276301	-14.6285
2.76355	-11.1784
-4.53564	-16.4073
-4.29526	-17.8848
-1.10198	-4.90904
-4.37599	-12.6179
2.90338	-9.92562
-8.38944	-13.1506
-9.90418	-12.7114
-9.44262	-11.4509
-5.78388	-12.7031
-6.49643	-11.0955
-5.70332	-11.2661
-6.60164	-8.43794
-4.6792	-11.2217
-3.10502	-14.5841
-1.70308	-17.553
-4.91059	-17.0673
-7.66173	-9.99943
-4.10622	-10.2686
-8.06399	-8.6387
-3.71184	-13.7508
0.855289	-23.9513
0.555692	-29.3803
-1.84514	-30.6055
-2.93732	-31.8328
-5.46814	-30.4987
-4.20459	-29.214
-8.88004	-25.9604
-7.30179	-24.8407
-1.11933	-30.3622
-0.252988	-26.4494
-1.55479	-21.4623
7.11747	-7.76222
1.24066	-5.53813
3.03089	0.626599
-1.68447	-0.638672
5.21228	-8.87929
3.96318	-7.92311
4.90336	-8.08678
2.38004	-11.8312
1.17736	-7.15535
-0.21865	-3.22143
3.19215	-7.84298
5.36942	-6.50031
1.41628	-7.61193
-8.4435	-17.5165
-7.6507	-14.8869
-12.1911	-16.3282
-12.9521	-15.9086
-5.85287	-12.4598
-3.34013	-14.1713
-0.551978	-17.7494
5.76155	-7.70518
-4.19712	-4.39933
2.86941	-10.7409
-0.588014	-6.67353
5.90214	-2.6344
3.654	-5.70564
